(base) tsp330@TSP330-PC:~/Pytorch-Handwritten-Mathematical-Expression-Recognition$ python3 Train.py
total words/phones 112
total  8359 batch data loaded
ignore 476 images
total  925 batch data loaded
ignore 61 images
epoch is 0, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 94.721869
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 47.374%, running_loss is 0.031838
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 48.810%, running_loss is 1.533824
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 50.245%, running_loss is 1.164156
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 51.681%, running_loss is 2.221035
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 53.116%, running_loss is 0.018386
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 54.552%, running_loss is 0.017271
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 55.988%, running_loss is 0.090569
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 57.423%, running_loss is 0.027286
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 58.859%, running_loss is 0.043890
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 60.294%, running_loss is 0.016421
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 61.730%, running_loss is 1.360937
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 63.165%, running_loss is 1.178330
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 64.601%, running_loss is 0.029480
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 66.037%, running_loss is 1.632873
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 67.472%, running_loss is 0.053332
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 68.908%, running_loss is 0.020582
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 70.343%, running_loss is 0.023405
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 71.779%, running_loss is 0.054248
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 73.214%, running_loss is 0.071679
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 74.650%, running_loss is 0.015937
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 76.086%, running_loss is 0.018702
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 77.521%, running_loss is 0.021682
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 78.957%, running_loss is 0.014463
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 80.392%, running_loss is 0.032464
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 81.828%, running_loss is 0.043023
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 83.264%, running_loss is 0.017344
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 84.699%, running_loss is 0.017616
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 86.135%, running_loss is 0.035353
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 87.570%, running_loss is 0.027601
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 89.006%, running_loss is 0.012662
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 90.441%, running_loss is 0.050981
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 91.877%, running_loss is 0.050553
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 93.313%, running_loss is 0.030693
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 94.748%, running_loss is 0.013751
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 96.184%, running_loss is 1.613197
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 97.619%, running_loss is 1.259838
epoch is 98, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 99.055%, running_loss is 0.029447
epoch is 98, the whole loss is 0.549572
Now, begin testing!!
total_line_rec is 350
wer is 0.17052
sacc is 0.37879
whole loss is 0.00000
the best is 0.385281
the loss is bigger than before,so do not save the model
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 0.034146
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 2.871%, running_loss is 1.848931
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 4.307%, running_loss is 0.030197
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 5.742%, running_loss is 0.025199
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 7.178%, running_loss is 1.136727
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 8.613%, running_loss is 5.506360
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 10.049%, running_loss is 1.179061
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 11.485%, running_loss is 1.452631
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 12.920%, running_loss is 1.332523
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 14.356%, running_loss is 0.016385
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 15.791%, running_loss is 0.018504
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 17.227%, running_loss is 0.023011
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 18.663%, running_loss is 0.036095
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 20.098%, running_loss is 0.044720
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 21.534%, running_loss is 0.042254
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 22.969%, running_loss is 0.039079
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 24.405%, running_loss is 0.058992
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 25.840%, running_loss is 0.050873
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 27.276%, running_loss is 1.119489
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 28.712%, running_loss is 2.870698
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 30.147%, running_loss is 0.012205
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 31.583%, running_loss is 2.274992
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 33.018%, running_loss is 0.021486
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 34.454%, running_loss is 0.033708
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 35.889%, running_loss is 1.401144
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 37.325%, running_loss is 0.020372
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 38.761%, running_loss is 0.095144
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 40.196%, running_loss is 0.017363
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 41.632%, running_loss is 0.067598
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 43.067%, running_loss is 0.030810
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 44.503%, running_loss is 1.780646
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 45.939%, running_loss is 0.723222
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 47.374%, running_loss is 0.036185
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 48.810%, running_loss is 0.032008
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 50.245%, running_loss is 0.022282
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 51.681%, running_loss is 0.027696
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 53.116%, running_loss is 0.049785
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 54.552%, running_loss is 0.030620
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 55.988%, running_loss is 0.030582
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 57.423%, running_loss is 0.012795
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 58.859%, running_loss is 1.095280
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 60.294%, running_loss is 1.535535
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 61.730%, running_loss is 1.838046
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 63.165%, running_loss is 1.541477
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 64.601%, running_loss is 0.026190
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 66.037%, running_loss is 0.013811
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 67.472%, running_loss is 0.906122
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 68.908%, running_loss is 0.028249
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 70.343%, running_loss is 0.034402
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 71.779%, running_loss is 0.027065
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 73.214%, running_loss is 0.024737
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 74.650%, running_loss is 0.015124
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 76.086%, running_loss is 5.154291
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 77.521%, running_loss is 4.364163
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 78.957%, running_loss is 0.028705
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 80.392%, running_loss is 0.026135
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 81.828%, running_loss is 0.022675
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 83.264%, running_loss is 0.025982
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 84.699%, running_loss is 0.036587
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 86.135%, running_loss is 0.029156
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 87.570%, running_loss is 0.023236
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 89.006%, running_loss is 0.018507
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 90.441%, running_loss is 0.052694
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 91.877%, running_loss is 1.168923
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 93.313%, running_loss is 1.634850
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 94.748%, running_loss is 0.027749
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 96.184%, running_loss is 0.015660
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 97.619%, running_loss is 0.030665
epoch is 99, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 99.055%, running_loss is 0.027987
epoch is 99, the whole loss is 0.622474
Now, begin testing!!
total_line_rec is 341
wer is 0.17949
sacc is 0.36905
whole loss is 0.00000
the best is 0.385281
the loss is bigger than before,so do not save the model
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 1.445987
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 2.871%, running_loss is 0.037686
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 4.307%, running_loss is 1.538018
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 5.742%, running_loss is 0.032596
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 7.178%, running_loss is 0.018106
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 8.613%, running_loss is 0.045987
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 10.049%, running_loss is 1.271696
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 11.485%, running_loss is 0.024069
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 12.920%, running_loss is 0.035445
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 14.356%, running_loss is 0.033218
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 15.791%, running_loss is 0.030032
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 17.227%, running_loss is 0.070123
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 18.663%, running_loss is 0.026753
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 20.098%, running_loss is 1.575524
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 21.534%, running_loss is 0.024093
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 22.969%, running_loss is 0.033841
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 24.405%, running_loss is 3.315348
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 25.840%, running_loss is 1.183892
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 27.276%, running_loss is 1.199822
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 28.712%, running_loss is 0.043633
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 30.147%, running_loss is 0.037112
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 31.583%, running_loss is 0.016962
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 33.018%, running_loss is 1.523015
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 34.454%, running_loss is 0.026539
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 35.889%, running_loss is 0.028542
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 37.325%, running_loss is 0.016021
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 38.761%, running_loss is 2.479974
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 40.196%, running_loss is 0.063844
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 41.632%, running_loss is 0.041476
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 43.067%, running_loss is 0.014074
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 44.503%, running_loss is 0.020814
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 45.939%, running_loss is 0.818088
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 47.374%, running_loss is 1.771906
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 48.810%, running_loss is 0.024714
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 50.245%, running_loss is 0.018271
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 51.681%, running_loss is 0.039792
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 53.116%, running_loss is 1.086274
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 54.552%, running_loss is 0.016773
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 55.988%, running_loss is 0.020597
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 57.423%, running_loss is 0.018953
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 58.859%, running_loss is 1.526523
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 60.294%, running_loss is 0.049768
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 61.730%, running_loss is 1.779347
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 63.165%, running_loss is 1.356131
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 64.601%, running_loss is 0.022336
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 66.037%, running_loss is 0.037759
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 67.472%, running_loss is 0.096978
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 68.908%, running_loss is 0.048054
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 70.343%, running_loss is 0.033069
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 71.779%, running_loss is 0.027120
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 73.214%, running_loss is 2.557783
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 74.650%, running_loss is 0.027268
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 76.086%, running_loss is 0.018885
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 77.521%, running_loss is 1.241613
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 78.957%, running_loss is 0.034562
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 80.392%, running_loss is 1.968752
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 81.828%, running_loss is 0.029812
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 83.264%, running_loss is 0.021767
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 84.699%, running_loss is 1.291989
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 86.135%, running_loss is 0.022259
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 87.570%, running_loss is 0.018750
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 89.006%, running_loss is 1.141122
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 90.441%, running_loss is 0.951325
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 91.877%, running_loss is 1.007414
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 93.313%, running_loss is 0.039446
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 94.748%, running_loss is 0.981538
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 96.184%, running_loss is 1.284043
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 97.619%, running_loss is 0.050355
epoch is 100, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 99.055%, running_loss is 0.392589
epoch is 100, the whole loss is 0.547357
Now, begin testing!!
total_line_rec is 345
wer is 0.17819
sacc is 0.37338
whole loss is 0.00000
the best is 0.385281
the loss is bigger than before,so do not save the model
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 0.026532
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 2.871%, running_loss is 0.035243
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 4.307%, running_loss is 0.024559
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 5.742%, running_loss is 0.061846
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 7.178%, running_loss is 0.020782
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 8.613%, running_loss is 0.039420
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 10.049%, running_loss is 0.034312
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 11.485%, running_loss is 1.474960
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 12.920%, running_loss is 0.041755
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 14.356%, running_loss is 0.035153
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 15.791%, running_loss is 0.011303
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 17.227%, running_loss is 0.045423
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 18.663%, running_loss is 1.308716
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 20.098%, running_loss is 0.028337
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 21.534%, running_loss is 1.290353
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 22.969%, running_loss is 1.475479
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 24.405%, running_loss is 0.020125
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 25.840%, running_loss is 0.029995
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 27.276%, running_loss is 0.047083
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 28.712%, running_loss is 0.026639
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 30.147%, running_loss is 0.019115
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 31.583%, running_loss is 2.136445
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 33.018%, running_loss is 1.432505
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 34.454%, running_loss is 0.025280
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 35.889%, running_loss is 1.000776
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 37.325%, running_loss is 0.018878
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 38.761%, running_loss is 2.726312
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 40.196%, running_loss is 0.017253
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 41.632%, running_loss is 0.029665
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 43.067%, running_loss is 0.037819
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 44.503%, running_loss is 2.129679
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 45.939%, running_loss is 0.031005
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 47.374%, running_loss is 1.580974
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 48.810%, running_loss is 0.118924
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 50.245%, running_loss is 0.032708
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 51.681%, running_loss is 0.019660
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 53.116%, running_loss is 0.052804
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 54.552%, running_loss is 1.537153
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 55.988%, running_loss is 0.028370
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 57.423%, running_loss is 0.021093
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 58.859%, running_loss is 0.038516
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 60.294%, running_loss is 0.026182
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 61.730%, running_loss is 0.022876
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 63.165%, running_loss is 0.016197
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 64.601%, running_loss is 0.065326
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 66.037%, running_loss is 0.039510
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 67.472%, running_loss is 1.665990
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 68.908%, running_loss is 0.930230
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 70.343%, running_loss is 1.762930
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 71.779%, running_loss is 2.186481
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 73.214%, running_loss is 1.374646
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 74.650%, running_loss is 0.839144
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 76.086%, running_loss is 1.550916
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 77.521%, running_loss is 1.612387
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 78.957%, running_loss is 0.026863
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 80.392%, running_loss is 0.032122
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 81.828%, running_loss is 1.544323
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 83.264%, running_loss is 0.034398
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 84.699%, running_loss is 0.737572
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 86.135%, running_loss is 0.015958
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 87.570%, running_loss is 1.801096
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 89.006%, running_loss is 0.049493
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 90.441%, running_loss is 1.160265
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 91.877%, running_loss is 0.041109
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 93.313%, running_loss is 1.454813
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 94.748%, running_loss is 1.925985
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 96.184%, running_loss is 0.052068
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 97.619%, running_loss is 0.019941
epoch is 101, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 99.055%, running_loss is 0.027681
epoch is 101, the whole loss is 0.576090
Now, begin testing!!
total_line_rec is 351
wer is 0.17047
sacc is 0.37987
whole loss is 0.00000
the best is 0.385281
the loss is bigger than before,so do not save the model
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 1.262272
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 2.871%, running_loss is 0.023343
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 4.307%, running_loss is 1.903075
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 5.742%, running_loss is 2.563667
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 7.178%, running_loss is 0.044571
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 8.613%, running_loss is 0.032457
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 10.049%, running_loss is 0.013869
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 11.485%, running_loss is 0.072640
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 12.920%, running_loss is 0.021876
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 14.356%, running_loss is 0.022504
